Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32
POWERGRID.NS,POWERGRID.NS,-0.02472702989281628,0.03593701527880162,-0.018599372820278046,0.01803490679472836,0.015501913865333476,-0.0016667123381358094,-0.036382443419178,0.07516686217057962,0.0005848120913486364,0.04951505705829185,0.026209772570514846,-0.005871392046185418,0.046295405297642596,-0.014694590234465838,-0.019347194931107453,-0.02915156760946221,-0.013446213611905799,0.00346103859902482,0.015080647583342604,-0.016253179420376723,-0.018832577266753244,0.0007165987527641321,-0.053114524156371634,0.011958921915192624,0.039470399982391796,0.0005150571566653272,-0.04574008239660679,-0.0028509160428308654,-0.019208910055197898,0.009559532534574184,-0.026302118957888827,0.0006878654016797333
RELIANCE.NS,RELIANCE.NS,0.008330286049619986,-0.008223074020174989,0.015531721009878492,0.021676466491005207,-0.015101892263366933,-0.009475778267714152,-0.018459152224364537,-0.039255370167068475,0.0320986414353232,0.00498445794211002,0.08725509292782063,0.0001804391056413834,-0.032095228919526576,-8.53378392779017e-05,0.009708525620910121,0.03245809852417971,0.07910601967542612,-0.010669833362855872,-0.009220162409179427,0.017948945703787873,-0.012624151558801668,-0.009116485029255019,-0.06252609804134711,0.03677121657143217,-0.030189969365739443,0.048053498464973136,0.04036997467025431,0.04457156533266656,-0.018050981283320208,0.0009595757617012901,-0.013182837558151491,-0.0064296338401677484
SBIN.NS,SBIN.NS,-0.03669641507388277,0.005165913275914732,-0.030840983715019973,-0.027060314917464374,-0.041915824493373735,-0.006142872871133403,0.00985840637005671,-0.03738907827427923,0.006927685574952574,-0.00621282751145391,-0.0050324008014819436,-0.009305159841281408,0.013130636422048049,-0.004675064896739196,0.008820571150553201,-0.014324345221864567,-0.01447735023945291,0.0035373840462092254,0.022303996614912773,0.062241811149570433,-0.02567531992557666,-0.03253818168045947,-0.022879350731943318,0.03357158876750688,0.02909339792007707,0.02363109507045048,-0.027914271166335082,-0.030156090905784916,0.0525111784269552,0.00867570256971772,-0.009051326599063367,0.027069077427775326
SHREECEM.NS,SHREECEM.NS,-0.008308379519935325,0.0035074833357294985,-0.01820069039167246,-0.020954993703440433,0.0634263475922142,0.015706537771567518,0.05295809800524913,-0.004534276350055105,0.012239970266059967,0.020637578979466942,-0.001402648411046872,0.06759635102149222,0.0008504973250478375,-0.01995761587528068,0.03842431677245586,0.0016205049864520217,-0.03476106213245337,-0.04476318792280334,0.012363818077067724,0.016604754796169942,-0.0032575980244275776,0.016977989772628075,0.010451000049394287,-0.014639133845315774,-0.023993760099315444,0.023621046109969374,0.009672622115269576,0.006994940686742295,-0.00640888341326644,0.006078344275593989,-0.043711479102418065,-0.03656356175917457
SUNPHARMA.NS,SUNPHARMA.NS,0.03635636544599732,0.034343302454331245,0.04329537367095851,-0.050064612871634606,0.015019913437927097,-0.03738451862789208,0.010468281339714447,-0.003209276443065477,-0.012987262901801319,0.021703226799210173,-0.01862823678277245,-0.027462549087271308,-0.006980662222419305,0.0033986140546468846,0.02593832596579532,-0.028128846167494923,-0.011338847524215023,-0.032063232281294554,-0.02467450592692874,-0.008500283022142405,-0.055125647429044654,0.00019959284941727484,-0.02419353791550322,0.04339520514463107,0.0007527853494679965,-0.02792251358297866,0.031212569045785857,-0.008970569924826791,-0.03944555877413566,-0.017955903970881613,0.05453551823297976,-0.01228356598599035
TATACONSUM.NS,TATACONSUM.NS,-0.005364010447088002,-0.012822496796780419,-0.005100145843324777,-0.01456479407800108,0.047173725790766154,0.0015996800591244456,-0.04992577017835024,-0.017021041788748505,-0.04062611281993903,-0.04332626479714217,0.042079363540345964,0.024907636392024375,-0.011661322638615973,-0.0009871391363264492,-0.0003364600923586108,-0.020881859578953908,-0.01523985311731439,-0.029456630208406102,0.03596085155534843,0.009809797743995045,0.061967186765365674,0.005319736544140405,-0.023521543231187513,-0.005134417558085118,0.04202512092538108,-0.022070324621116046,-0.03289032791014344,0.05779916592181161,-0.007207411718715209,-0.04711947359096217,0.014322180182109009,-0.004902737322212453
TATAMOTORS.NS,TATAMOTORS.NS,-0.005051686502356634,0.030602694019464922,0.01650975223701887,-0.000564366032047187,-0.03576994830714326,0.039195390935519006,-0.005040068656625083,-0.019561914853728338,0.005549235816387355,-0.032765506948441186,0.00948375608099638,-0.011218379881826111,-0.029457361852218356,-0.05893220791550544,-0.035570195825567134,-0.030292358914406486,-0.006087984493484601,-0.01972200521940953,-0.02362006127039285,0.02857979288575444,-0.0020730197423013464,0.09668892800872507,0.003726963789179007,0.03231152615245455,-0.01850748766692709,-0.037735397544574854,-0.005805870263531475,-0.04795408169109419,-0.008026981645889344,-0.038658608658053054,-0.041692309333834,-0.010229949628683807
TATAPOWER.NS,TATAPOWER.NS,-0.007699288098834909,0.028596837585567282,-0.025907643015139564,-0.005903098356639125,-0.0028490785882872953,0.036517681823142474,-0.02217381059227833,0.020375158550056657,-0.0035011332438722783,-0.04090921173412702,0.022246491815329252,0.010124864076872592,-0.019582093360643718,0.03956231304382304,-0.019197811041832182,-0.03238016361465622,-0.0011240215073463522,-0.032746239268569975,-0.02390535847407712,0.07765504652643658,-0.045877911275840115,-0.04197123977768074,0.06100377483657543,-0.02449371985604963,-0.00783189760249617,-0.03644568273529011,0.012913786580198558,0.03413434097807882,-0.009864170382476467,0.015916385329737253,0.01998541109264843,-0.004749094959735457
TCS.NS,TCS.NS,0.0634080506644029,-0.0010852403783493808,-0.021853782934718236,0.03926082880916354,-0.022053220429771966,0.0004179921925482487,0.008837366762239689,-0.006295917017878411,-0.015644722087580616,0.0347402117293672,-0.008037037651873006,0.01021497940039158,0.02101358961435719,0.009036283680041519,0.006144534974347845,-0.02639143052495881,0.0019766336680150294,0.003669482883641073,0.010024248544238641,0.00553380715220284,0.028139180355838147,-0.02065914674967681,0.011540671037244028,0.04941544513547866,-0.058325309643135634,-0.011029264821474028,-0.03191065501227611,-0.013705760809425108,0.025028821787517714,-0.03231917266896734,-0.051936068962009634,0.006067185950332818
TECHM.NS,TECHM.NS,0.05969851934599562,0.011765050675655619,-0.044922580698972245,0.027947560246936048,-0.008305638521099461,-0.01079150936649002,-0.024473638512481515,-0.0001621885463313241,-0.0017842212731099673,-0.03272659924611347,-0.012923573381811868,0.011269653884596616,0.0042439177556510815,-0.02007567624039964,-0.01168933985382293,0.014558475519248406,-0.001984473541489348,0.030842937539096678,0.07737373440580216,-0.0030379985587575607,-0.014003028247981554,0.024972118255676752,-0.006989292931284871,-0.05275623919422317,-0.010583734225273216,-0.02021075086263948,0.04740300035430985,0.005860096145830157,0.007312318432011592,0.015956615006830238,0.010774391275448868,0.0024523326281674787
TITAN.NS,TITAN.NS,0.003388146125948174,-0.02357483664176596,-0.03505527441065855,-0.018797480648720513,0.0019850728785651274,-0.003895861424702179,-0.012704337078344539,0.05380408288584539,-0.010655585289217014,-0.04366113517060695,0.0008134700505142229,0.007931776182212736,-0.022685377656383673,-0.007854124196649923,0.0022873004956165434,0.09830032862283092,0.00997139323670641,0.0006349019582778428,-0.036172324556823496,-0.02414854199124308,-0.03750284377553553,0.04168589799712795,0.016219868356923763,0.015715848611934806,-0.005484049026894273,0.011235564751986891,-0.02648566874422328,-0.014426752849167414,0.03627763717944795,-0.005733268560184134,0.036754217264147834,0.03006920521658342
ULTRACEMCO.NS,ULTRACEMCO.NS,-0.005896963164766596,0.0021754465468862088,-0.015726105464155465,-0.022811490256617085,0.04705881448305019,0.02378852633417744,0.07214227898392374,0.0001931265981723312,-0.008111990831931698,-0.003207817429696428,-0.004122172845803267,0.04551908697150825,-0.04681053018072446,-0.023387255475000607,0.0012637434232943235,0.006855046595025107,-0.012639052088839298,0.009018241550639636,0.010063320978474791,0.0039019285865460915,0.004195833900631117,-0.024021946600319383,-0.02735513787913822,0.01697742307735377,0.024014910553820955,0.021525086415897506,-0.006708309430499964,-0.03343569824816664,-0.02777122656896176,0.021776129575939523,0.01980602526663985,0.02390475095024672
UPL.NS,UPL.NS,0.0019310807353709626,9.598375545767574e-06,-0.010542206650720186,0.005318153867320368,0.01440083845307308,0.06638846440914944,0.0174277109632124,0.0009736589719768976,0.08499523379560846,0.012989784329980507,-0.008414332828785554,0.007237925606359912,0.07169605734647676,0.019785979823354158,-0.013230267237693143,0.0039284536554438886,0.026850310403590427,-0.03042875286570344,-0.026483124733856493,-0.03521787517833814,0.02229005073088051,-0.008109127124415423,-0.019209987434673365,-0.023992004567610782,0.02575674391386187,-0.032026508308219924,0.03262098009947931,0.003227917516246337,0.03194153563442981,-0.06520718115502941,0.027436360957544557,0.008132696935965408
WIPRO.NS,WIPRO.NS,0.05951895570211572,0.012188092166233577,-0.03063434122605009,0.036219399853771275,-0.00840909380446477,0.0021907191657957086,0.01653857917010891,-0.01346187024105447,0.005774200749979123,-0.011052753889427152,-0.008481013542540317,-0.04200876080821219,-0.010345560803550898,-0.019374689357302494,0.018013779131550025,0.0332911065524993,-0.03672023437606175,0.013173313186057968,-0.019208261419969973,-0.007500997481093826,0.017164202000550976,-0.020866008097540724,0.03598710376270977,-0.006562735726184686,0.034259803305229215,0.015332516970495572,-0.019399089039094937,0.03693880229126244,-0.020393400415880145,-0.0009114064475497646,-0.05286014129144177,-0.027886816496255542
