Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
DIVISLAB.NS,DIVISLAB.NS,0.030414853573110707,-0.013830913554635449,0.02629330305290454,-0.06288769715204967,0.015573806273624901,-0.032779363589206294,-0.041642487325376946,0.003279886859101647,0.023945025145115033,-0.052940288546365136,-0.023588602597493347,0.008041781535340593,0.03489095842991806,0.002039644293699018,-0.026845638483949056,0.014606391484724375,0.002694131491894184,-0.05317187241645574,0.024648708320898674,-0.019556964984422488,-0.002481210721213173,-0.012807556076442773,0.023110371305410105,0.00933550391284092,-0.03266796292311227,0.0346815481260089,-0.01827518677548177,0.012970098377190794
DRREDDY.NS,DRREDDY.NS,0.038115447323184636,0.009627613870822537,0.059623348280368756,-0.05450840386791167,0.005186332989449946,-0.019966095283630452,0.022829422456996984,-0.0007803833500610326,0.05774708213173878,0.00090533424507494,-0.03602613443415585,0.010626964020043435,0.014120122334501776,-0.0375875511598143,-0.03759521795543315,-0.01480102955178797,0.022133131685302388,0.05643378752873382,-0.01510993811883346,0.01660689574709441,-0.005109418456578068,0.00790554942158367,0.020689145962496346,-0.026254782159466056,0.012827493320548595,0.02249997298486628,-0.013070938276588734,0.037300460773013314
EICHERMOT.NS,EICHERMOT.NS,-0.012100386285649863,-0.023466076597919435,0.03395810601240096,0.013083639992418784,-0.011922587962574326,0.07024510836852428,0.0063644757698613505,0.023566784910059417,0.010937847168100097,0.015153829807184924,0.003788802554318339,-0.025623662801254665,0.013358882163869748,0.019631273456852717,0.07264976329875554,0.03951793092337319,-0.0015796600390913162,0.01859236453382613,0.03809974403852887,0.0236740316229781,-0.048376871851532194,0.0279169714692143,-0.004852906208404033,-0.03309845240819555,-0.017843888340517106,-0.032913838873035124,-0.01564600551977443,0.011846143774236213
GAIL.NS,GAIL.NS,-0.018514034965982442,0.04118585297070782,0.01618643660000496,0.033927107112841796,0.02186337473598767,-0.039668397504158494,0.0003119215265294643,-0.01747393101042671,-0.03169450440677756,-0.01110617836998461,-0.026131795198600007,0.039930011452489964,0.0005146472938551504,0.032524978107731445,-0.02648871533020545,0.03815882390095999,0.03238893072477934,0.017843035843837233,-0.06323450246261333,0.01067515330228015,-0.01170838370004963,-0.04085094680441926,-0.024608384852452925,-0.044614868204574436,-0.0002475655514884517,-0.01899068463682024,-0.003967362184504371,-0.04098232647720233
GRASIM.NS,GRASIM.NS,-0.01694903890301012,0.010450938983386596,-0.026425868248602213,-0.030056462240307027,0.03328097063653178,0.034154011548172894,-0.002328296398214682,-0.0032014270139971625,-0.015839474684666552,-0.012535476343346591,0.008271995856980052,-0.004304050568986609,-0.0230859982848073,-0.03797607991302725,0.03197192888296131,-0.030777844987921767,0.0357303166232036,0.07720542858776508,-0.004603659988361603,-0.024835621868858803,-0.0031819767458718226,-0.021363747071027235,-0.0034424913117359823,-0.006690415079282506,-0.04891139089004979,-0.005166122432890372,0.006725060393423497,0.0015903157348622747
HCLTECH.NS,HCLTECH.NS,0.07321038064126396,0.006719066744132175,-0.008319444939859737,0.03104609121835832,-0.004800167408936541,0.020930331882496666,0.004624947018868985,0.0022649333840693937,0.018162095722027198,-0.0027532143309895317,0.018716841212518126,0.004235017087805918,-0.02916586466977862,0.008248209581397239,0.022460514915705967,-0.005193967027071678,-0.02707639997831708,-0.02359093172612262,-0.011145168061602229,-0.014727516718685616,0.014242486667731492,0.015004945444966583,-0.023664639878907774,0.004083615200849679,0.02985341524594645,0.030458584229893882,-0.0073702776747850115,-0.03518307583750143
HDFCBANK.NS,HDFCBANK.NS,-0.01590021721968217,-0.03828268340376354,-0.023928200644315247,0.0017971579244591182,-0.02986140772982796,-0.019396683848122032,-0.005579692784763235,-0.02537198017344577,0.004235361045381666,0.041016715152630945,-0.011413331645498556,0.02904973158543078,-0.029202167966926623,0.01014221865349733,0.01059526005529269,-0.014866396984771227,0.009461448156066926,-0.014594586784701262,-0.03603041380036975,-0.04359151116096779,0.022563014525548514,0.02431720706386019,0.019187544709444622,0.005337990140219064,-0.015267727107945911,-0.03375847727625062,-0.04796281025579203,0.029543966149230064
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.012096823294372925,-0.022638620364446808,0.0474718874532792,0.027534827268547717,-0.01732738793686987,0.044051942663873536,0.009908667071425358,-0.02748932208343183,-0.055012578286261306,0.01718528417795827,0.019878806532468412,0.0009030577283757917,0.030321820391196,-0.019337175005739955,-0.02386025054506621,-0.005142622713692308,-0.041253393597379354,-0.01703591056861268,-0.023522435834894023,-0.01800712200307692,-0.040423338178894236,-0.0037142999410683113,0.017353779682319947,-0.03174518398744737,0.0030481115465271187,0.08640080316792537,0.0071601197881152635,0.02709255747862305
HINDALCO.NS,HINDALCO.NS,-0.004986019662644649,0.04547995340133485,-0.0033772022870734194,0.0008566644832176546,0.02011423826979789,0.0265059095114565,-0.04085081672450152,-0.04559694920536806,-0.035116589465793754,0.04267195015214464,-0.016782643280902,-0.024520271221002907,0.021564176517208027,0.012232193786627809,-0.013086884588420505,0.035454002284841954,-0.019056691818073665,-0.003743241957086459,-0.037331779179624956,0.010093782167688371,0.0027402075781332875,0.02016796911575288,0.019669547533988186,0.01825746158065865,0.01659092519864195,0.014520983924895817,-0.0023096911067235592,0.013551043701971861
HINDPETRO.NS,HINDPETRO.NS,-0.04112997296000869,-0.006632914286140703,0.009907089985925772,0.0627533259943738,0.04497946279187844,-0.031985550246831,0.007134108298982328,-0.014712853266881194,0.03236575560635515,-0.029763206114662877,-0.01992505629484844,-0.05129974668451065,-0.00689964682255268,-0.01605970803929265,0.005181992520425807,-0.0252023591824988,-0.01521403734193654,0.013963923705568634,0.003653021554994464,-0.010286965622331626,-0.01997324095533845,0.010974418817137694,0.019457258749631095,0.000590147218726031,0.0029504571860764347,-0.003976975315889974,0.01421578546246682,0.003256788174681568
