Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28
DIVISLAB.NS,DIVISLAB.NS,0.06780499443461613,-0.07648484368658691,-0.01643518657402554,-0.07351681319160389,0.04147199503299722,-0.06095042527826517,0.04450593438807598,0.05951776698959406,-0.06227048025067188,-0.03955812608958261,-0.07985968430405228,-0.10954605219580436,0.0679746180007263,-0.04592519877091054,-0.05401526001942237,0.02598287201913743,0.06652402801584428,-0.003076878183964849,-0.0013218798067415824,-0.11019446572421075,-0.06580746879850577,-0.009148523422778445,-0.015413941118600628,0.006028542574039701,0.01769101814562774,0.06769341382022936,-0.03574053862468244,-0.04531134172633977
DRREDDY.NS,DRREDDY.NS,0.09031004953695548,-0.021814393635220287,-0.014063737484030234,-0.07166746354506032,-0.060253559226771725,0.10832539015363335,0.07289851804068788,0.036588429357122663,-0.01987627390332625,-0.0928664250098827,-0.06450233348439494,-0.058217244249798523,0.05115901134345748,0.025294192250482513,0.004929610307921814,-0.05282735533864856,0.1103129218406921,0.0504433153506654,0.05421527510218906,-0.0036398222884119025,-0.043568118568353666,-0.025273243574468498,-0.03281886751201458,0.042804439787465655,-0.08970114354605267,-0.09377163720432174,-0.08070973725176224,-0.0853713092117975
EICHERMOT.NS,EICHERMOT.NS,0.03144910269182736,0.02433807650440599,0.006107802551566249,-0.07747488697807488,0.020520917159178077,0.019584329604223367,-0.05604722837742747,-0.024906220214536222,0.03803015443157411,0.008277759589994462,0.026144834834020535,-0.041865747038521646,-0.002936696768771787,0.047144625229591626,-0.007697963004518756,0.07129644851983483,0.01436732068290935,-0.1043014112941981,-0.1281692464758074,0.055167633632405164,-0.09050565632021229,0.010472574296281227,0.09848065367066802,0.022796910560865562,-0.043234404317578586,0.022138276338866104,-0.026496414925665433,0.007985167778752675
GAIL.NS,GAIL.NS,0.059764526950532575,-0.0406879689491264,0.07752392254651394,0.06540989026098934,-0.0510188412781568,-0.05310769305941226,-0.07248550579016741,-0.11296759194887172,-0.03372392129688632,0.04716914399949549,-0.05447171566272953,-0.02427597300771208,0.06602955243367434,-0.045447999887093464,0.04883757469188329,-0.04301831561191787,-0.04169577215396406,-0.005282255993127858,0.04828154527707771,0.06294536853393572,0.04913618088345086,0.037316205485972066,-0.022353336038843083,-0.03289042845373294,0.04214637539461521,0.023102684384182903,0.08432975714246294,-0.05519192276672588
GRASIM.NS,GRASIM.NS,-0.01264162296845769,0.03598511616122314,-0.008456964013812131,0.050086815920327224,0.04224162961423569,-0.0014764902706322451,0.06631266162957541,0.05095260721434522,-0.055491739132513804,0.06686211799569963,0.024523925033967425,0.06171200077854227,-0.04739255693382743,0.044141216723269164,-0.02674008520730041,-0.04360698247538558,0.08091381250091513,-0.029877297450142695,-0.05409882020659877,0.056628370903657674,0.0671170110413443,-0.0023940710857443415,0.02582541672546697,-0.01353579874214692,-0.029347223667716138,-0.004221863803523763,0.03715293670600858,0.008085953513951366
HCLTECH.NS,HCLTECH.NS,0.06102167440317354,0.08125495026633946,-0.04245226588437672,0.015083174772558482,-0.00991424473670078,0.066270989198634,-0.009923275439626225,0.058923211265828196,-0.015966825889200197,-0.10342761701887337,0.006134486058332868,0.02956157220739157,0.0414870469490441,-0.07840547549582856,-0.07344481996408436,0.003817021031142318,-0.044028509502242165,0.10376394960832228,0.04704077310726158,-0.06852991107662913,-0.11453327142954735,0.060675146371023225,-0.03163917276267073,-0.04916957793982959,-0.00634623475285266,0.0711853759342386,0.06493704713566469,0.03875588365561689
HDFCBANK.NS,HDFCBANK.NS,-0.06258358255632625,-0.05720324144988734,0.0365894095920114,0.01817945097212342,-0.007910914558068643,0.035002339477835306,-0.0377988754350634,-0.0249534378500078,-0.038965769893853544,-0.018474034647168413,-0.052290545831809504,-0.013298393898337882,-0.09354399377575466,0.02206245398467603,0.02358639609571796,0.034174034607593,-0.025326333794258554,-0.009243148811318968,-0.07270427076005397,0.02161563954449854,-0.015381268172895661,0.04368811694624955,-0.05536706706993858,0.05165742627404581,-0.03638423076055745,0.033047036644983374,-0.01907368160685702,0.08119505330992909
HEROMOTOCO.NS,HEROMOTOCO.NS,-0.07915088056087254,-0.0029666601759766108,0.11077767891874571,-0.02688925246747773,0.027165206618677582,0.04488287934365497,-0.029783709917187363,0.0009151411499734689,0.028050188666994675,0.014951393174096002,-0.047170354211010575,-0.045874991225183556,0.10426112785584488,0.07266491977981657,0.0252235525801803,0.015242976620558076,-0.04563294852609008,-0.04497350704626437,-0.018033741190531253,-0.018759012463101816,0.03901750362733045,-0.06651326217841681,0.10543487347454447,0.09314489982818733,0.015532624626866167,0.006083574333622533,-0.0319637898348186,0.04210715368906048
HINDALCO.NS,HINDALCO.NS,0.024201952323571547,-0.03261957639466967,0.04694015670736993,0.006544267638988226,0.01011271836153445,0.029774319839236334,-0.005944515628406017,-0.009210117747008204,0.0388856189219923,0.06631362152646796,-0.018103695764575493,-0.045418535348191964,0.01614566504525068,0.03424814710356353,0.031908022054330194,-0.057420424553112005,0.031143517213664696,-0.016229584026896008,0.10423237615510944,0.0348265434748765,0.07224409094424349,-0.01251190611122372,-0.025590693634481323,-0.0804174522234753,-0.08260364439779609,0.07170978100006845,0.06433167534914758,0.051632869235024685
HINDPETRO.NS,HINDPETRO.NS,0.03756836214415903,-0.0070153467448897475,0.042613005005878814,0.03887014664864939,0.010683366341079603,-0.08233035327494333,0.027137023278327354,-0.11290958112171229,0.12040414827169656,0.02396982070708459,-0.028131190947877912,0.052236586173413965,-0.0269869283141437,-0.008585842490256023,-0.03817833073957763,0.07475073876866341,-0.020013772646173315,0.013804061711794746,0.0035521248751048938,0.08025705731131541,0.05850379651660337,-0.0031675719881200395,0.07088752806353343,0.011424849996856841,-0.01865290048218621,-0.07677889571061679,0.05259287948471903,-0.0069841100636294845
