Price,Ticker,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24
HINDUNILVR.NS,HINDUNILVR.NS,0.14219660863286038,0.31382168871015365,0.14180138287301078,0.03806350397463882,0.1456905185101179,-0.028140110550985052,-0.06548729074987275,0.0017711587480619343,0.15086524179018873,-0.06535207953884634,0.015523502731377712,-0.05398468539582143,0.021059356877118664,-0.018493667690789736,-0.06417392585582189,-0.056751991144966665,0.08891555996731958,-0.015816160757825864,0.09172585428315695,-0.0667001917568209,-0.11207483011123157,0.01833801905662141,0.03489410732336928,-0.04639347051105901
ICICIBANK.NS,ICICIBANK.NS,-0.24127469923661274,0.013234969099863663,-0.15656343802984996,-0.08831956812854934,-0.061212401463061464,-0.2019749157361863,-0.10041620541977136,0.011376528434979915,-0.05960160607957981,-0.013436542263755591,0.07374877211270918,-0.03956262666592539,0.04276961220242312,0.011019144222834919,-0.035903586268195564,-0.011364312041848176,0.02755225471966144,-0.05765234817193503,0.015897269871453134,0.0006919972903374718,-0.03518527656423215,0.013875764685164724,0.056904697008098845,0.015553542091842868
INDUSINDBK.NS,INDUSINDBK.NS,-0.2570675325856216,0.12605463187206076,-0.028470318982811507,-0.013912079241090702,-0.02815587079660309,-0.014670188205378822,0.12192363075289854,0.1278179469167973,-0.011510380558137426,-0.046999397305465915,-0.07998764302816493,0.05733656573771828,0.041870273817881914,0.025571895292972935,0.06602656999948948,0.05493926132337664,0.0325306024175089,8.097538499923165e-05,0.002320696737227777,0.036861401619118425,0.02120255306233584,0.04892087511248607,0.0008841170572126461,0.07016805228627918
INFY.NS,INFY.NS,0.572248785620232,0.07628617075389638,-0.15838365214421923,0.12582100867130128,0.0006343525944781975,-0.0713157621872618,-0.015481567406470083,-0.01157052728602681,0.03002418193218801,-0.05110024596094048,0.04693366432661284,0.049144270571943066,-0.00968260026320638,-0.004639314699851076,0.007098174861487523,0.12183112762904062,-0.0450426175813805,-0.03467300121567941,0.009457103593599095,0.07661211063681367,-0.02768900367181059,-0.03720398035248457,0.004674565383608765,0.07346444418356624
ITC.NS,ITC.NS,-0.068879099263081,-0.020861243913461815,0.10884706376182796,-0.04596244019235678,-0.038414072696897845,-0.13757967914650376,-0.05497160190519946,-0.13160398037412038,0.0287008526589692,-0.06412591310100092,-0.1427928510179184,-0.05611136692239352,0.09638614854012958,-0.15796684015831094,0.015983658989320044,-0.04294002483213789,-0.09474197686988102,0.044624265333904754,-0.022650083299629493,-0.021876609029163704,-0.08103456242192364,0.04282670999463019,0.014141679255049711,0.1030082408889657
JSWSTEEL.NS,JSWSTEEL.NS,-0.05221212252664993,-0.1264984387114874,-0.10739066956052705,-0.11287886462979534,0.07372458062316546,0.09234944913302699,0.10256595607086168,0.09827714949619493,-0.006405918149502133,-0.17954552130949386,0.059746327042074505,0.0745612711235887,0.0845529408978519,-0.02640889779776672,0.0365483990990921,-0.06963746535663912,-0.053119479580127575,-0.07238356397159992,-0.04904623375392461,-0.06864171963203657,-0.036632754008200354,0.019786375629100805,0.004519933869507168,-0.011948656363888983
KOTAKBANK.NS,KOTAKBANK.NS,-0.10584007465856007,0.203423378529756,0.045332166825940635,0.06442052052383034,-0.017364095401664843,-0.20784766686219394,0.01689992973343835,0.06088028072951626,-0.072627872255799,-0.11128822031669128,0.021578366319610784,-0.023787079796123364,-0.16919786170165593,-0.0651630523425362,0.03651217144911192,0.03776806902431123,0.034642163811193394,-0.009843058474700793,-0.011428249097385698,0.03923729140755593,0.060466577064631884,0.07019102814267054,-0.08449257049679196,-0.04401482347420556
LT.NS,LT.NS,-0.23075974801053778,-0.03233873838646503,-0.17809520753751062,0.01745744521520884,-0.022055578773873093,-0.010380841771328655,-0.10211153525668597,-0.10988896374983798,0.08928135327779937,0.03612946925692544,-0.016174298246906277,0.0937698091794983,0.0377851730173599,0.038961569326713345,-0.06755081233394855,0.04314880026403269,-0.005176515834547159,-0.02006416057347744,0.034429932428238476,-0.0305214489487904,0.06836075280558385,-0.017994626519130905,-0.01586789073238583,-0.061257562706536296
M&M.NS,M&M.NS,-0.08517918882481341,0.06628465732087839,0.0621904975058028,-0.01130069684242973,-0.15693267763945784,0.014419574667457876,-0.01199317497341677,-0.059226825334280704,0.1821339547829853,0.027450730415190267,-0.034952585688245864,0.13791413262896832,0.04141830857142573,-0.03576948802161913,-0.025493329449054084,0.00871906775216273,-0.08341655616940963,-0.054984329394507175,-0.10834548581947194,-0.009807194722648032,0.04292870880520452,0.03703731457085299,-0.0034186472987479486,0.020156833955853593
MARUTI.NS,MARUTI.NS,-0.08487631865146611,0.20137195469285502,0.133245560846024,-0.008590126347367059,-0.18499228138416365,0.050436031146047,0.08841267609680988,-0.07473469717632403,-0.030285118370974123,0.11319823001061333,0.05477642616371492,0.08084979999051888,0.012270238692472967,0.010956442885195415,-0.038855286449398445,0.07316338881652683,0.028754140104023954,0.007792194720405835,0.04857854338134303,-0.07328051422092856,-0.04839483191852125,0.028543847517452026,0.06039916226111653,0.03150141927778156
